timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-01-09 00:30:00,17111.5,17199.0,17104.66,17184.51,7715.26407,1673225999999,132349061.27645750,180946,3970.59673000,68113845.26709060,0
2023-01-09 01:00:00,17185.28,17191.62,17145.52,17169.35,4609.31079,1673227799999,79118952.57639270,135471,2264.09532000,38863683.40911140,0
2023-01-09 01:30:00,17169.35,17230.0,17148.58,17175.02,6634.05743,1673229599999,114008944.15519010,170782,3402.47882000,58474800.65196550,0
2023-01-09 02:00:00,17175.02,17230.0,17161.7,17224.08,6773.16688,1673231399999,116459194.16889830,174850,3477.80881000,59800281.47527020,0
2023-01-09 02:30:00,17224.08,17252.6,17185.0,17191.47,7891.66524,1673233199999,135905319.53913270,183653,4088.60580000,70414397.85455560,0
2023-01-09 03:00:00,17191.47,17199.66,17176.72,17186.03,3935.62043,1673234999999,67649336.13763670,99001,1887.57452000,32446085.38252040,0
2023-01-09 03:30:00,17186.03,17217.34,17180.11,17197.0,4291.84741,1673236799999,73822210.88810080,101837,2205.79807000,37941007.11667840,0
2023-01-09 04:00:00,17197.0,17237.85,17194.32,17231.14,5169.1157,1673238599999,88962429.62408610,114257,2643.31683000,45493220.57827400,0
2023-01-09 04:30:00,17230.95,17253.19,17219.4,17226.49,5838.02109,1673240399999,100602665.90808190,128170,2946.95636000,50786027.16820590,0
2023-01-09 05:00:00,17227.11,17262.56,17219.04,17235.13,3777.36196,1673242199999,65106418.46128680,97743,1914.57303000,33000371.79676980,0
2023-01-09 05:30:00,17235.12,17239.03,17200.6,17205.95,4881.43253,1673243999999,84044167.24647450,102178,2280.47741000,39264161.79610830,0
2023-01-09 06:00:00,17205.95,17220.59,17191.67,17210.01,3664.18992,1673245799999,63045341.91781890,94130,1931.68486000,33237052.55162490,0
2023-01-09 06:30:00,17209.58,17218.64,17180.0,17189.24,3342.4156,1673247599999,57483461.82909460,90366,1643.21612000,28261420.00311220,0
2023-01-09 07:00:00,17189.25,17215.48,17183.92,17203.17,3594.06969,1673249399999,61805471.76114130,97393,1854.21181000,31886710.46025880,0
2023-01-09 07:30:00,17203.17,17211.06,17191.52,17198.48,3279.74236,1673251199999,56410364.51808980,94250,1605.46517000,27614023.08207460,0
2023-01-09 08:00:00,17198.01,17210.99,17186.95,17209.55,3855.25326,1673252999999,66303083.25448790,105363,1986.41460000,34163350.30553680,0
2023-01-09 08:30:00,17209.44,17240.0,17188.83,17191.68,4873.99218,1673254799999,83882377.00712280,122295,2458.85673000,42319071.31613820,0
2023-01-09 09:00:00,17191.68,17220.0,17189.53,17215.58,3480.85277,1673256599999,59885375.24083720,101863,1820.56144000,31322430.21232220,0
2023-01-09 09:30:00,17215.59,17270.0,17214.76,17238.38,8207.81217,1673258399999,141528593.63769940,176398,4188.90039000,72231442.67290880,0
2023-01-09 10:00:00,17238.38,17281.87,17235.59,17261.63,5152.40885,1673260199999,88901609.59893080,132922,2628.34888000,45351630.63020770,0
2023-01-09 10:30:00,17261.63,17285.48,17251.5,17264.5,5212.41593,1673261999999,89992092.49177450,137167,2519.20830000,43495338.02506400,0
2023-01-09 11:00:00,17264.1,17278.87,17254.49,17269.59,3926.51529,1673263799999,67798169.44872230,105493,1972.71204000,34062937.19589490,0
2023-01-09 11:30:00,17269.38,17272.0,17236.21,17238.93,3758.94677,1673265599999,64861470.70722910,101036,1829.82100000,31573846.49660170,0
2023-01-09 12:00:00,17239.47,17252.0,17237.27,17237.81,3756.99416,1673267399999,64788370.75307960,100372,1862.34835000,32116153.29534100,0
2023-01-09 12:30:00,17237.35,17254.97,17228.85,17249.06,3945.66326,1673269199999,68043096.33855760,104117,1908.61427000,32914908.09460280,0
2023-01-09 13:00:00,17249.4,17271.58,17243.79,17268.75,3835.21059,1673270999999,66182361.48813880,97740,1979.56959000,34160903.77267180,0
2023-01-09 13:30:00,17268.75,17295.55,17190.74,17226.9,7935.46186,1673272799999,136845477.05387500,180101,3907.54811000,67387100.86868490,0
2023-01-09 14:00:00,17227.3,17257.23,17206.98,17246.11,5171.37275,1673274599999,89123289.07400420,141896,2629.96899000,45325699.37497520,0
2023-01-09 14:30:00,17245.86,17276.13,17219.31,17264.25,8011.085,1673276399999,138169214.56884820,187364,4025.24952000,69427357.93035470,0
2023-01-09 15:00:00,17263.67,17311.65,17228.67,17240.01,8391.76092,1673278199999,144888104.34640070,177726,4126.25028000,71248103.74474530,0
2023-01-09 15:30:00,17240.0,17335.35,17237.79,17268.49,9466.48314,1673279999999,163675282.77753480,209300,4804.81498000,83079063.24821330,0
2023-01-09 16:00:00,17268.49,17343.25,17268.02,17303.4,7840.37485,1673281799999,135613857.64676590,183656,3935.91155000,68081187.27293520,0
2023-01-09 16:30:00,17303.4,17357.7,17302.39,17327.84,8353.34838,1673283599999,144781265.34889540,192478,3963.70406000,68699146.38334430,0
2023-01-09 17:00:00,17328.25,17375.77,17316.43,17354.86,6977.16905,1673285399999,121035107.41958010,172255,3297.63687000,57205005.28386270,0
2023-01-09 17:30:00,17354.86,17360.0,17321.61,17356.96,5576.64139,1673287199999,96690044.06784810,125382,2599.36432000,45069556.98986840,0
2023-01-09 18:00:00,17356.57,17398.8,17348.4,17376.59,6476.92123,1673288999999,112549568.44921930,145064,3165.86709000,55013524.34925970,0
2023-01-09 18:30:00,17377.03,17393.37,17323.71,17350.71,7789.79855,1673290799999,135169982.44049810,164281,3615.55646000,62737106.18476740,0
2023-01-09 19:00:00,17351.1,17352.68,17310.58,17327.34,4879.80032,1673292599999,84589836.85482980,116876,2331.34723000,40413430.62919260,0
2023-01-09 19:30:00,17327.34,17342.5,17293.34,17293.69,4626.86089,1673294399999,80156008.86044690,106223,2146.62437000,37190002.60688030,0
2023-01-09 20:00:00,17294.19,17313.3,17230.51,17248.32,8609.4292,1673296199999,148621747.94536630,176816,4101.22029000,70797365.61142600,0
2023-01-09 20:30:00,17248.32,17249.82,17177.87,17221.29,8174.8662,1673297999999,140699006.40608770,160453,3912.02872000,67331038.06683140,0
2023-01-09 21:00:00,17221.29,17246.26,17193.44,17233.16,5117.09372,1673299799999,88116232.91556910,110702,2596.40994000,44710833.66091950,0
2023-01-09 21:30:00,17232.66,17235.85,17165.04,17182.48,5524.35573,1673301599999,94960606.36156650,117533,2594.61905000,44600084.51117620,0
2023-01-09 22:00:00,17182.36,17211.01,17167.35,17209.11,3296.05357,1673303399999,56651932.95196850,75520,1698.61619000,29195767.00196100,0
2023-01-09 22:30:00,17209.11,17222.32,17190.27,17204.83,2148.19224,1673305199999,36971449.59300100,56161,1077.11574000,18538166.86826150,0
2023-01-09 23:00:00,17204.83,17205.57,17128.0,17171.08,4777.83246,1673306999999,82028302.53222640,104219,2230.22703000,38291040.38325380,0
2023-01-09 23:30:00,17171.08,17198.14,17169.9,17178.26,2715.04756,1673308799999,46660928.23008980,68636,1384.04095000,23786401.92161680,0
2023-01-10 00:00:00,17179.04,17200.81,17178.19,17197.82,3501.05959,1673310599999,60178774.58185680,85458,1890.92049000,32502503.75691210,0
2023-01-10 00:30:00,17197.11,17220.29,17190.71,17219.19,3694.91101,1673312399999,63583427.53310410,93167,1818.67862000,31296467.02683790,0
2023-01-10 01:00:00,17219.19,17235.0,17196.07,17196.34,5009.074,1673314199999,86226997.58796780,103686,2380.20190000,40974191.75357140,0
2023-01-10 01:30:00,17196.34,17210.9,17188.31,17194.39,3610.65128,1673315999999,62098695.29668220,87160,1785.29453000,30705179.93878560,0
2023-01-10 02:00:00,17193.97,17215.0,17172.07,17185.74,3360.69374,1673317799999,57785047.25636180,86830,1664.21022000,28615330.67880860,0
2023-01-10 02:30:00,17185.73,17196.47,17146.34,17185.94,6260.10411,1673319599999,107514997.92255940,142113,3099.25713000,53229579.41318410,0
2023-01-10 03:00:00,17185.73,17199.0,17172.47,17196.23,3109.97217,1673321399999,53452834.77231720,81100,1548.87040000,26621650.97903970,0
2023-01-10 03:30:00,17196.69,17208.17,17189.74,17205.72,2399.7032,1673323199999,41266613.83344260,72486,1184.03976000,20361666.33946420,0
2023-01-10 04:00:00,17205.31,17210.29,17197.99,17203.85,2874.91292,1673324999999,49459869.93262020,76475,1409.65387000,24252023.88158820,0
2023-01-10 04:30:00,17204.25,17222.5,17196.04,17221.68,3590.26375,1673326799999,61790342.26652630,87880,1812.10405000,31188469.93957420,0
2023-01-10 05:00:00,17222.05,17224.06,17208.0,17215.23,3016.41439,1673328599999,51934491.57240710,81558,1437.15761000,24744342.98046440,0
2023-01-10 05:30:00,17215.23,17233.91,17207.05,17228.77,2460.96973,1673330399999,42384194.01878390,70276,1221.34742000,21035184.84701920,0
2023-01-10 06:00:00,17228.66,17233.5,17209.63,17211.3,3324.28036,1673332199999,57248281.01900770,74653,1653.04930000,28468080.27476960,0
2023-01-10 06:30:00,17210.92,17213.99,17189.15,17203.95,3919.60587,1673333999999,67419647.08946900,84928,1958.88839000,33694433.61781710,0
2023-01-10 07:00:00,17203.95,17207.87,17192.38,17196.18,3496.97193,1673335799999,60150072.04889140,76115,1614.57112000,27771928.02375410,0
2023-01-10 07:30:00,17196.46,17211.0,17192.0,17203.2,3306.1541,1673337599999,56873578.27710650,76073,1657.52535000,28513237.35750350,0
2023-01-10 08:00:00,17203.2,17270.69,17187.73,17253.35,5802.3246,1673339399999,99933444.94439990,133608,3038.38686000,52331595.48347520,0
2023-01-10 08:30:00,17253.27,17265.51,17237.64,17256.34,4262.78248,1673341199999,73534467.58347210,109832,2045.37239000,35284596.02023040,0
2023-01-10 09:00:00,17256.34,17277.87,17248.46,17274.8,3837.10659,1673342999999,66231028.93587610,101946,1922.37694000,33182865.70899820,0
2023-01-10 09:30:00,17274.8,17276.23,17242.12,17247.71,3266.57002,1673344799999,56361258.41343050,95416,1496.92742000,25828104.24652580,0
2023-01-10 10:00:00,17247.71,17261.17,17233.48,17260.29,3475.63054,1673346599999,59941692.26122430,96119,1731.19045000,29857052.54364440,0
2023-01-10 10:30:00,17260.29,17276.6,17259.97,17271.02,3305.79536,1673348399999,57082408.35133310,94342,1658.20027000,28633143.76221460,0
2023-01-10 11:00:00,17271.02,17276.85,17262.43,17273.77,3398.08067,1673350199999,58685336.76147330,92829,1632.94204000,28201733.46456840,0
2023-01-10 11:30:00,17273.77,17286.02,17250.95,17252.89,3734.71395,1673351999999,64465703.06914800,106596,1727.76994000,29824935.70007250,0
2023-01-10 12:00:00,17252.89,17257.19,17226.09,17237.85,4469.56918,1673353799999,77068755.75210670,109528,2113.23980000,36439583.24501170,0
2023-01-10 12:30:00,17237.81,17247.03,17218.44,17224.15,3849.52973,1673355599999,66333924.48756840,105992,1840.77723000,31720401.95670600,0
2023-01-10 13:00:00,17224.15,17244.99,17222.79,17238.48,3491.50593,1673357399999,60173873.53656140,99861,1714.18581000,29543312.27181740,0
2023-01-10 13:30:00,17238.06,17255.55,17212.14,17246.05,5048.30777,1673359199999,86997939.66643540,129192,2428.76985000,41856077.21832220,0
2023-01-10 14:00:00,17246.45,17303.8,17244.93,17272.41,8619.21619,1673360999999,148851982.13273500,189148,4236.10079000,73158467.90734280,0
2023-01-10 14:30:00,17272.0,17326.07,17220.0,17286.59,12643.85856,1673362799999,218398893.23867180,244605,6151.23184000,106254451.89322280,0
2023-01-10 15:00:00,17287.01,17375.0,17272.23,17330.66,11312.41441,1673364599999,196047476.92672120,225839,5625.32157000,97483459.10819460,0
2023-01-10 15:30:00,17330.66,17334.23,17271.38,17327.7,8088.96633,1673366399999,139941612.59246050,196045,3814.80013000,65997980.53031260,0
2023-01-10 16:00:00,17327.7,17341.97,17312.35,17318.51,5712.71468,1673368199999,98988340.06238370,149395,2687.07398000,46562094.54535510,0
2023-01-10 16:30:00,17319.29,17327.15,17282.0,17302.15,5230.69724,1673369999999,90503644.96775720,142471,2645.58514000,45775789.41060640,0
2023-01-10 17:00:00,17302.55,17324.48,17287.11,17310.16,3628.33131,1673371799999,62800115.99255800,106541,1813.23989000,31384485.38599690,0
2023-01-10 17:30:00,17310.16,17339.29,17304.83,17325.97,3409.81781,1673373599999,59069632.98539060,100043,1763.99771000,30558983.52520070,0
2023-01-10 18:00:00,17325.61,17404.66,17323.02,17378.21,7338.99333,1673375399999,127411821.70063640,152337,3960.11779000,68752150.49768790,0
2023-01-10 18:30:00,17378.21,17443.95,17377.12,17433.95,7502.38608,1673377199999,130675265.69432240,163216,3870.49122000,67416505.79868690,0
2023-01-10 19:00:00,17433.7,17456.07,17398.28,17421.7,6186.12951,1673378999999,107811272.87214360,146248,3032.00615000,52844309.60262880,0
2023-01-10 19:30:00,17421.48,17453.07,17414.33,17432.85,4070.74649,1673380799999,70961915.89764430,116771,2015.20152000,35130056.77862030,0
2023-01-10 20:00:00,17432.85,17495.69,17405.3,17456.9,7285.37354,1673382599999,127131354.59285010,160385,3711.67475000,64773455.87601650,0
2023-01-10 20:30:00,17456.9,17490.45,17435.33,17477.15,4729.87588,1673384399999,82581496.63686900,127923,2318.96191000,40488659.45894570,0
2023-01-10 21:00:00,17477.95,17485.48,17448.75,17451.96,3055.4352,1673386199999,53349700.38004660,95109,1406.36729000,24556585.13547890,0
2023-01-10 21:30:00,17451.96,17499.0,17448.81,17463.56,4024.89583,1673387999999,70317722.13000070,110975,2051.48067000,35842058.95644140,0
2023-01-10 22:00:00,17463.86,17464.56,17419.92,17438.11,3869.11544,1673389799999,67484230.05302950,100145,1928.60713000,33639116.18738170,0
2023-01-10 22:30:00,17438.11,17446.27,17418.98,17428.08,2808.8841,1673391599999,48971088.32061270,81921,1425.13533000,24846351.56780290,0
2023-01-10 23:00:00,17428.08,17439.61,17403.73,17431.91,3905.54686,1673393399999,68056833.68971420,101023,1944.32286000,33881383.63810140,0
2023-01-10 23:30:00,17432.49,17444.97,17423.35,17440.66,3081.36805,1673395199999,53715554.09242450,83392,1489.82923000,25971837.05290290,0
2023-01-11 00:00:00,17440.64,17456.36,17428.37,17433.92,3464.13444,1673396999999,60415146.12800900,93704,1680.68897000,29311883.59074600,0
2023-01-11 00:30:00,17433.92,17502.83,17432.78,17466.02,5062.24017,1673398799999,88439726.49016680,113959,2560.79256000,44737564.00386620,0
2023-01-11 01:00:00,17466.02,17510.0,17439.66,17439.88,5018.84907,1673400599999,87720821.69256550,116210,2481.28008000,43371211.26248350,0
2023-01-11 01:30:00,17439.88,17473.32,17436.03,17458.05,3049.94101,1673402399999,53235165.31750940,95562,1549.03603000,27037468.53622770,0
2023-01-11 02:00:00,17458.49,17462.7,17413.03,17423.87,3937.60412,1673404199999,68648128.68588420,103319,1918.97948000,33454372.57261190,0
2023-01-11 02:30:00,17423.85,17434.0,17383.08,17388.2,4010.98004,1673405999999,69850108.05816220,103273,1941.66835000,33814507.33378820,0
2023-01-11 03:00:00,17387.67,17414.35,17366.58,17410.69,4549.10986,1673407799999,79126851.77553570,113416,2281.25251000,39680870.65628480,0
2023-01-11 03:30:00,17410.49,17425.2,17405.11,17416.14,2853.62609,1673409599999,49693415.80541930,78842,1439.16638000,25062129.07119860,0
2023-01-11 04:00:00,17416.49,17425.42,17404.45,17406.81,2296.03146,1673411399999,39985953.87435550,78098,1133.95124000,19748553.06406660,0
2023-01-11 04:30:00,17406.45,17418.02,17391.0,17408.39,2954.30269,1673413199999,51423542.95422600,93503,1499.60123000,26102933.10377450,0
2023-01-11 05:00:00,17407.98,17423.98,17397.27,17419.4,2769.78291,1673414999999,48230511.78217400,83129,1472.61847000,25642840.78345630,0
2023-01-11 05:30:00,17419.05,17436.73,17400.28,17406.3,3349.5368,1673416799999,58354743.48972010,92724,1662.24182000,28959007.05563210,0
2023-01-11 06:00:00,17406.16,17428.03,17388.0,17426.73,4405.72662,1673418599999,76708922.69805600,101322,2259.51005000,39340115.37538800,0
2023-01-11 06:30:00,17426.73,17442.47,17417.05,17437.29,4603.90755,1673420399999,80244923.76698120,88226,2301.42183000,40113121.97157820,0
2023-01-11 07:00:00,17436.89,17456.07,17426.07,17452.49,3691.91878,1673422199999,64384602.54444060,85476,1795.47099000,31312270.36059030,0
2023-01-11 07:30:00,17452.1,17462.99,17435.0,17446.65,5655.68399,1673423999999,98671709.50124740,95458,2784.17952000,48575296.74081480,0
2023-01-11 08:00:00,17447.02,17451.38,17408.68,17425.97,4640.122,1673425799999,80901337.07233780,102767,2212.00256000,38568351.46275640,0
2023-01-11 08:30:00,17425.44,17450.0,17413.74,17447.6,3956.78744,1673427599999,68964169.30049290,98639,2018.84546000,35187820.19636590,0
2023-01-11 09:00:00,17447.95,17472.15,17442.16,17449.9,4983.46665,1673429399999,86987907.04790440,116917,2416.59860000,42183765.09725030,0
2023-01-11 09:30:00,17450.45,17466.24,17439.7,17446.71,3176.09554,1673431199999,55432545.01000580,84634,1511.86032000,26387090.93755590,0
2023-01-11 10:00:00,17446.86,17458.94,17442.58,17445.46,2827.31895,1673432999999,49336923.72014570,80565,1346.75538000,23501479.70565950,0
2023-01-11 10:30:00,17445.97,17459.0,17435.18,17441.24,3345.35101,1673434799999,58360470.64660030,91226,1522.19122000,26555799.25048370,0
2023-01-11 11:00:00,17441.24,17442.87,17427.86,17442.38,3085.44599,1673436599999,53799206.06764080,86199,1476.26146000,25740979.56468060,0
2023-01-11 11:30:00,17442.38,17454.51,17429.85,17437.75,3971.78776,1673438399999,69263578.72274670,91526,1891.67695000,32989306.42886690,0
2023-01-11 12:00:00,17437.75,17437.75,17402.0,17410.42,5012.43002,1673440199999,87314484.09613760,108232,2321.06394000,40432002.06179950,0
2023-01-11 12:30:00,17409.94,17426.64,17406.16,17418.56,4139.07729,1673441999999,72099012.40575840,94472,1928.33791000,33589949.06745000,0
